,age,gender,dependents,occupation,customer_nw_category,current_balance,current_month_credit,previous_month_credit,churn
23937,41,Male,0,salaried,2,3197.45,0.61,0.61,0
23938,31,Male,0,salaried,3,63.22,0.37,0.37,1
23939,90,Male,0,self_employed,1,7419.6,0.33,0.33,0
23940,66,Male,1,salaried,3,1696.64,0.63,0.63,0
23941,38,Male,0,salaried,2,3576.88,0.47,0.47,0
23942,60,Female,0,self_employed,2,1790.39,0.36,0.36,0
23943,46,Female,0,self_employed,3,6322.07,0.57,0.57,0
23944,31,Male,0,salaried,2,28274.8,2552.4,0.5,0
23945,44,Male,0,self_employed,2,1353.66,1614.43,214.93,1
23946,36,Male,0,self_employed,3,4052.6,0.37,3571.8,0
23947,61,Female,0,retired,3,5895.28,0.29,571.71,0
23948,30,Male,0,salaried,2,9210.74,642.77,415.29,0
23949,42,Male,0,self_employed,2,1632.65,0.17,2693.41,0
23950,30,Female,0,salaried,3,2047.87,0.09,357.23,0
23951,38,Female,0,self_employed,3,3197.41,0.69,0.69,0
23952,50,Female,0,self_employed,2,1411.76,0.36,0.36,0
23953,37,Male,0,salaried,3,570.49,0.24,3543.1,1
23954,45,Male,0,retired,2,2296.66,598.24,0.55,0
23955,59,Male,0,salaried,2,2788.91,0.19,0.19,0
23956,72,Male,0,salaried,1,894.89,0.56,0.56,0
23957,35,Female,0,self_employed,3,14838.34,15529.71,0.4,0
23958,59,Female,0,salaried,3,1623.59,1437.79,257.56,0
23959,73,Female,0,retired,1,8099.5,572.01,2057.73,0
23960,48,Male,0,self_employed,3,1517.61,0.37,0.37,0
23961,70,Female,0,self_employed,2,1731.93,0.13,0.13,0
23962,30,Female,0,self_employed,2,2957.53,0.19,0.19,0
23963,51,Male,0,self_employed,2,4787.14,1760.54,8467.1,0
23964,36,Male,1,self_employed,3,3027.99,0.2,143.06,1
23965,56,Male,0,self_employed,2,7704.26,0.2,5.12,1
23966,46,Female,0,self_employed,1,522.27,0.56,0.56,0
23967,38,Female,0,self_employed,3,11587.06,0.31,0.31,0
23968,53,Male,1,self_employed,2,10352.4,157.37,552.14,0
23969,21,Male,0,student,3,1600.71,0.27,0.27,0
23970,55,Female,0,self_employed,2,441.75,1214.96,1643.53,1
23971,30,Male,0,student,2,1766.47,0.44,0.44,0
23972,65,Male,0,retired,3,2669.37,0.09,400.09,0
23973,27,Female,0,self_employed,3,3368.3,0.21,0.21,0
23974,48,Female,0,self_employed,2,31153.57,0.19,2505.43,0
23975,60,Female,0,self_employed,2,1046.77,1238.16,714.83,0
23976,47,Female,0,self_employed,3,2576.32,38.39,813.47,0
23977,48,Male,0,self_employed,3,2935.97,0.41,0.41,0
23978,33,Female,0,salaried,3,3042.43,0.53,0.53,0
23979,48,Female,0,self_employed,2,3242.92,0.61,0.61,0
23980,47,Female,0,self_employed,3,1475.79,0.4,0.4,0
23981,28,Male,0,salaried,3,1414.04,0.21,0.21,0
23982,78,Male,0,retired,3,18825.2,71.54,0.11,0
23983,28,Male,0,self_employed,2,780.79,0.53,0.53,1
23984,54,Female,0,salaried,2,75329.9,0.1,104928.67,0
23985,11,Male,0,student,3,3164.51,0.03,0.03,0
23986,90,Male,0,self_employed,3,8342.59,3.34,0.49,0
23987,51,Female,1,self_employed,3,3732.38,1086.34,1172.06,0
23988,42,Male,0,self_employed,2,1498.74,0.23,0.23,0
23989,73,Female,1,retired,1,1754.24,0.16,0.16,0
23990,41,Male,1,self_employed,1,1709.5,0.27,97.44,1
23991,48,Male,0,self_employed,2,7380.78,11714.97,7100.4,1
23992,41,Male,0,self_employed,1,9626.77,0.69,0.69,0
23993,23,Male,0,student,3,2248.51,1856.8,0.53,0
23994,32,Female,0,salaried,2,1547.19,0.57,0.57,0
23995,52,Male,0,self_employed,3,3445.11,0.33,0.33,0
23996,57,Female,0,self_employed,2,11800.46,207.36,64.5,0
23997,35,Female,0,salaried,2,33258.7,0.6,14812.86,0
23998,12,Female,0,student,2,4201.87,0.01,0.01,0
23999,29,Female,0,salaried,3,2581.37,357.71,357.71,0
24000,31,Male,0,salaried,3,9091.9,0.16,0.16,0
24001,77,Female,0,retired,2,67098.37,999.01,1997.43,0
24002,53,Female,0,self_employed,2,2875.39,0.69,1143.54,0
24003,38,Female,0,self_employed,2,1540.97,340.91,149.49,0
24004,64,Female,0,self_employed,2,2374.89,255.4,1080.69,0
24005,57,Male,0,self_employed,2,8170.21,7143.06,0.2,0
24006,70,Male,0,self_employed,1,705.46,0.49,0.49,1
24007,75,Male,0,retired,2,3610.36,0.14,2857.29,0
24008,44,Female,0,self_employed,3,2354.14,286.39,257.81,0
24009,30,Male,0,self_employed,3,136.85,0.56,71004.87,0
24010,45,Male,1,self_employed,1,-2242.98,3221.58,79138.99,1
24011,70,Male,0,retired,2,7115.52,0.6,0.6,0
24012,32,Male,0,self_employed,3,1121.38,0.31,1500.31,1
24013,46,Male,0,salaried,3,430.15,0.46,0.46,1
24014,67,Male,0,self_employed,2,10265.91,0.43,0.43,0
24015,47,Female,0,self_employed,2,2851.78,0.04,0.04,0
24016,44,Male,1,salaried,2,5530.51,2945.81,2945.81,0
24017,31,Male,0,salaried,3,18766.1,9483.04,17683.4,0
24018,26,Female,0,self_employed,2,3612.96,0.51,4000.51,0
24019,45,Female,0,self_employed,2,13317.79,10362.92,0.69,1
24020,56,Female,0,salaried,2,6609.68,63.34,708.93,0
24021,48,Male,0,self_employed,2,6910.87,0.54,0.54,0
24022,31,Male,0,self_employed,3,2882.81,28.76,0.19,0
24023,66,Male,0,salaried,2,10310.29,0.41,0.41,0
24024,49,Male,1,self_employed,3,6589.53,714.34,0.06,0
24025,29,Male,0,self_employed,1,1125.85,1156.01,1214.38,1
24026,44,Female,0,salaried,2,2658.21,0.01,0.01,0
24027,52,Male,0,salaried,2,3143.49,0.63,0.63,1
24028,27,Male,0,self_employed,2,2932.66,1476.4,47.96,0
24029,80,Male,0,self_employed,1,3647.97,45.2,30286.04,0
24030,42,Female,0,salaried,3,1742.68,581.4,0.61,0
24031,67,Male,0,self_employed,2,1543.51,0.53,500.53,0
24032,35,Male,0,salaried,3,1677.23,199.2,0.37,0
24033,58,Male,0,self_employed,2,526.18,216.14,215.63,1
24034,71,Male,0,self_employed,3,8351.34,714.36,714.36,0
24035,63,Female,0,self_employed,3,1696.37,0.2,0.2,0
24036,48,Male,1,salaried,2,1158.18,3743.61,10411.1,1
24037,32,Male,0,self_employed,2,1490.59,2986.07,0.36,0
24038,39,Female,0,salaried,2,12298.66,0.64,0.64,0
24039,35,Male,1,self_employed,2,1886.18,1175.77,148.63,1
24040,44,Male,0,salaried,2,3158.13,1.84,1.87,0
24041,57,Female,0,self_employed,2,3156.96,0.26,0.26,0
24042,41,Male,0,self_employed,2,2129.76,0.1,0.1,0
24043,60,Male,1,salaried,2,2870.1,0.49,235.92,0
24044,69,Male,0,self_employed,1,49563.89,0.27,0.27,0
24045,45,Male,1,salaried,3,1536.18,0.34,857.49,0
24046,39,Female,0,salaried,3,5462.27,0.03,0.03,0
24047,37,Male,1,self_employed,3,2227.27,2.26,14295.98,1
24048,49,Male,0,self_employed,3,458.02,643.29,0.43,1
24049,90,Male,0,self_employed,3,12017.49,0.23,7147.66,1
24050,42,Female,0,salaried,1,2522.05,0.24,0.24,0
24051,17,Female,0,student,2,1827.64,0.37,0.37,0
24052,38,Male,0,self_employed,2,3721.23,0.63,0.63,0
24053,70,Male,0,retired,2,4331.88,237.17,0.57,0
24054,46,Male,1,self_employed,2,3836.06,0.17,0.17,0
24055,32,Male,1,salaried,2,2847.71,2143.0,865714.43,1
24056,58,Male,1,self_employed,3,7695.62,1785.79,714.36,0
24057,40,Male,0,salaried,1,33569.52,2.4,9.37,0
24058,42,Male,1,salaried,2,1578.77,1886.33,2814.9,0
24059,50,Female,0,salaried,2,11623.3,7079.09,0.13,0
24060,50,Female,1,self_employed,3,386.02,0.14,820.73,1
24061,31,Male,0,self_employed,2,496.9,0.36,0.36,1
24062,56,Male,1,self_employed,2,10679.2,5353.01,11997.59,0
24063,52,Male,0,salaried,2,5540.75,4311.33,1400.61,0
24064,40,Female,0,self_employed,2,50898.66,0.6,0.6,0
24065,64,Male,0,salaried,3,12611.8,1013.07,1013.51,0
24066,11,Female,0,student,3,3021.92,0.41,0.41,1
24067,39,Male,0,self_employed,2,10330.42,17143.56,0.7,0
24068,48,Female,0,self_employed,2,7849.4,0.34,0.34,0
24069,90,Male,0,self_employed,2,1732.94,31379.63,498.37,1
24070,46,Male,1,salaried,2,678.21,2757.1,1072.62,0
24071,37,Female,1,self_employed,3,521.16,599.76,1.36,0
24072,90,Male,0,self_employed,2,1879.47,0.09,0.09,1
24073,40,Female,0,self_employed,2,330.2,0.64,0.64,0
24074,46,Female,0,self_employed,3,2718.91,0.24,119.53,0
24075,30,Male,0,self_employed,3,4125.89,643.54,0.69,0
24076,38,Male,1,self_employed,2,35966.33,480.1,480.1,1
24077,55,Female,0,self_employed,3,1280.19,66.54,66.56,0
24078,65,Male,1,salaried,1,6869.08,0.41,1159.94,0
24079,45,Male,0,salaried,3,4936.7,0.7,0.7,0
24080,57,Female,0,self_employed,3,3076.22,0.11,1000.11,0
24081,40,Male,0,self_employed,2,5576.62,107.79,2000.36,0
24082,62,Male,0,self_employed,3,1224.92,0.63,0.27,1
24083,34,Male,0,salaried,3,2096.16,0.07,0.07,0
24084,67,Male,0,retired,2,708.58,1899.57,1429.27,0
24085,39,Male,0,salaried,2,1995.59,0.49,0.49,0
24086,45,Male,0,self_employed,2,5660.73,0.14,0.14,0
24087,28,Female,0,self_employed,2,4355.01,0.6,0.6,0
24088,32,Male,0,salaried,3,1442.88,162.1,137.67,0
24089,74,Female,0,self_employed,2,4595.8,0.03,0.03,0
24090,32,Female,0,salaried,1,12370.87,537.97,2554.64,0
24091,50,Male,1,salaried,2,5353.34,0.2,0.2,0
24092,42,Male,0,salaried,2,12168.41,3011.5,0.59,0
24093,40,Male,1,self_employed,3,981.73,2914.71,3429.0,1
24094,61,Male,1,self_employed,2,1330.04,0.64,0.64,1
24095,90,Male,0,retired,2,46.5,12269845.39,0.21,1
24096,23,Male,0,student,2,2194.39,1285.9,7724.03,1
24097,54,Female,0,self_employed,2,3739.83,0.54,0.54,0
24098,71,Female,0,self_employed,3,1390.27,343.27,343.27,1
24099,29,Female,0,self_employed,2,1714.74,0.29,0.29,0
24100,45,Female,0,self_employed,2,7038.64,0.13,0.13,0
24101,90,Male,0,self_employed,2,6989.6,0.53,0.53,0
24102,65,Male,0,self_employed,2,16324.66,0.7,1429.27,0
24103,89,Female,0,retired,2,1772.66,0.6,0.6,0
24104,69,Female,0,self_employed,3,2796.17,0.47,0.47,0
24105,30,Female,0,self_employed,3,2044.07,0.27,0.27,0
24106,41,Female,0,self_employed,3,3890.02,114.66,114.66,1
24107,33,Male,0,self_employed,3,4177.03,714.56,760.27,0
24108,90,Male,0,self_employed,2,5978.42,0.43,0.43,0
24109,57,Female,0,salaried,3,2084.85,0.81,1171.19,0
24110,43,Female,0,self_employed,2,1434.2,0.44,0.44,0
24111,37,Male,0,self_employed,3,9638.67,0.14,0.14,1
24112,39,Male,0,self_employed,2,963.64,0.3,0.3,1
24113,14,Female,0,student,2,4662.43,0.61,0.61,1
24114,39,Male,0,salaried,3,1510.72,0.3,0.3,0
24115,33,Male,0,self_employed,3,15338.25,0.01,0.01,0
24116,51,Male,0,salaried,2,7733.41,7017.57,7019.0,1
24117,78,Male,0,retired,2,2370.34,53632.34,0.37,1
24118,68,Female,0,retired,3,2570.02,0.7,0.7,0
24119,46,Female,0,self_employed,3,1951.56,0.17,0.17,0
24120,50,Female,0,salaried,2,4996.04,0.49,1.1,0
24121,26,Female,0,student,2,4710.8,0.23,0.23,0
24122,51,Female,0,self_employed,3,6240.03,0.37,0.37,0
24123,55,Male,1,self_employed,3,959.14,1.14,6.44,0
24124,63,Male,0,self_employed,2,26354.9,0.56,0.56,0
24125,62,Male,1,self_employed,3,4957.58,0.54,15.21,0
24126,78,Male,0,self_employed,2,2884.31,103.27,714.99,0
24127,59,Female,0,self_employed,1,1710.87,0.26,167.33,0
24128,18,Female,0,student,2,1429.26,0.69,0.69,0
24129,30,Male,1,self_employed,2,3289.71,0.51,0.51,0
24130,46,Male,1,self_employed,2,1365.79,3772.11,1030.2,0
24131,73,Female,0,self_employed,2,2457.05,0.5,0.5,0
24132,41,Female,0,self_employed,2,4976.01,0.56,0.56,0
24133,64,Male,1,self_employed,2,3016.14,0.63,1429.2,1
24134,32,Female,0,self_employed,2,9360.25,0.53,0.53,0
24135,30,Male,0,salaried,2,1856.22,1114.42,3590.93,0
24136,28,Male,0,self_employed,3,1428.79,3410.9,0.21,0
24137,42,Male,1,salaried,3,4996.91,0.53,0.53,0
24138,35,Female,0,self_employed,2,7278.31,0.54,0.54,0
24139,67,Male,0,salaried,2,4314.32,0.31,0.31,0
24140,35,Male,0,self_employed,2,16991.6,0.1,0.1,0
24141,30,Female,0,self_employed,2,4634.0,0.14,0.14,0
24142,40,Female,0,salaried,3,1830.28,0.39,0.39,0
24143,34,Male,0,self_employed,2,11644.35,0.1,7621.67,0
24144,61,Female,0,self_employed,1,3184.7,0.36,3214.64,0
24145,48,Male,0,salaried,2,4651.15,2857.69,1857.69,0
24146,16,Male,0,self_employed,3,2064.66,72.01,0.59,0
24147,63,Male,1,self_employed,1,6131.07,7143.33,101186.19,0
24148,34,Female,0,salaried,3,5906.76,0.61,0.61,0
24149,49,Male,0,salaried,2,2873.36,83449.27,23997.84,0
24150,33,Female,0,self_employed,3,13850.4,9890.55,1541.42,0
24151,50,Male,0,self_employed,2,492.7,2857.33,0.19,0
24152,41,Male,0,self_employed,3,2508.5,425.44,557.47,1
24153,41,Male,1,self_employed,3,4251.23,1430.27,1724.69,0
24154,30,Female,0,self_employed,2,2440.63,0.53,0.53,0
24155,60,Female,0,self_employed,1,6445.8,57.81,59.67,0
24156,61,Male,0,self_employed,2,1781.94,29.41,29.41,0
24157,90,Male,0,self_employed,2,35345.85,0.57,0.57,0
24158,40,Female,0,self_employed,1,6965.52,8571.46,11428.6,0
24159,25,Male,0,salaried,3,2695.39,286.2,0.49,0
24160,50,Male,0,self_employed,3,4671.36,0.57,0.57,1
24161,57,Female,0,self_employed,2,15644.77,5672.41,0.06,0
24162,41,Female,0,self_employed,3,4316.6,0.57,0.57,0
24163,90,Male,0,self_employed,2,9924.66,0.57,0.57,0
24164,64,Male,0,retired,1,9948.58,0.43,1584.11,0
24165,52,Female,0,salaried,2,2303.65,1428.77,700.2,0
24166,76,Female,0,self_employed,3,873.09,798.73,0.51,1
24167,83,Male,0,retired,3,9942.12,0.6,0.6,1
24168,53,Male,0,self_employed,2,10572.54,3214.76,200.47,0
24169,32,Female,0,self_employed,1,3075.22,0.49,0.49,0
24170,58,Female,0,self_employed,2,1693.25,0.66,0.66,0
24171,68,Male,0,self_employed,2,2054.37,1285.8,457.23,0
24172,25,Male,0,student,2,4023.85,3843.87,446.29,0
24173,29,Female,0,self_employed,2,5252.97,0.34,0.34,0
24174,55,Female,0,salaried,3,2219.74,0.64,0.64,1
24175,38,Female,0,self_employed,2,5925.87,0.59,0.59,0
24176,60,Male,1,self_employed,3,2727.56,286.3,286.3,0
24177,57,Female,0,self_employed,2,13348.57,90.21,30101.26,1
24178,49,Male,1,salaried,3,398.7,0.44,0.44,1
24179,47,Male,0,salaried,3,7336.78,0.41,0.41,1
24180,40,Male,0,self_employed,2,2717.08,0.7,0.7,0
24181,71,Female,0,self_employed,3,2016.72,578.52,28571.76,0
24182,35,Female,0,self_employed,2,114658.69,58571.77,57143.2,0
24183,42,Male,0,self_employed,2,140.62,0.51,0.51,1
24184,39,Male,0,salaried,2,1764.98,0.57,0.98,0
24185,50,Male,0,self_employed,3,2307.23,0.54,0.54,0
24186,41,Male,1,salaried,2,2924.46,2729.16,13127.62,0
24187,75,Male,0,retired,3,818.86,0.6,6990.19,0
24188,78,Male,0,retired,2,23367.88,14.64,18447.93,0
24189,64,Male,0,self_employed,2,2113.55,92.93,92.93,1
24190,86,Female,0,self_employed,2,2775.56,0.2,0.2,0
24191,76,Female,0,retired,2,2100.29,89.47,308.17,0
24192,33,Female,1,self_employed,3,2088.49,128.79,128.79,0
24193,73,Female,0,retired,2,3052.52,0.26,0.26,0
24194,62,Male,0,self_employed,3,2449.8,0.46,0.46,0
24195,45,Female,1,self_employed,3,1495.78,0.61,0.61,0
24196,63,Male,0,salaried,2,2434.41,0.04,0.04,0
24197,44,Male,0,self_employed,3,2770.04,0.64,579.21,0
24198,15,Female,0,student,2,6969.53,0.66,0.66,0
24199,90,Male,0,self_employed,2,13613.81,0.2,0.2,0
24200,61,Female,0,self_employed,2,3436.0,205.77,205.77,0
24201,66,Male,0,self_employed,1,9832.09,7297.96,0.44,0
24202,61,Male,0,self_employed,3,3630.47,0.1,857.24,0
24203,50,Female,0,self_employed,3,1265.47,228.79,0.21,1
24204,35,Female,0,salaried,2,10707.11,9912.44,1339.85,0
24205,51,Female,1,self_employed,3,2645.74,0.29,1428.86,0
24206,29,Female,0,self_employed,2,1082.36,0.07,3271.5,1
24207,21,Female,0,student,3,2294.17,0.13,0.13,0
24208,43,Male,1,salaried,3,7736.03,12833.7,8213.87,0
24209,26,Male,0,student,2,3000.9,171.67,0.24,1
24210,67,Male,0,salaried,2,5572.98,0.43,0.43,0
24211,48,Female,0,self_employed,1,9699.01,5371.77,5600.34,1
24212,55,Male,1,self_employed,3,38057.73,0.37,0.37,0
24213,58,Female,0,self_employed,2,2742.5,0.36,0.36,0
24214,17,Female,0,student,2,569.56,0.14,0.14,1
24215,54,Male,1,salaried,2,2218.62,4965.72,59117.52,0
24216,37,Female,0,self_employed,1,316.86,460.87,0.41,1
24217,58,Male,0,self_employed,3,3553.81,500.43,500.43,0
24218,39,Female,0,self_employed,2,10283.2,0.14,0.14,0
24219,25,Male,0,salaried,2,4764.71,0.51,0.51,0
24220,38,Male,1,self_employed,3,5617.04,1714.7,0.41,0
24221,14,Female,0,salaried,2,4366.32,0.13,0.13,0
24222,34,Female,0,self_employed,1,2958.52,149.4,0.2,0
24223,69,Male,0,retired,2,9786.54,0.03,0.03,0
24224,22,Male,0,student,3,2526.55,0.27,0.27,0
24225,44,Male,0,self_employed,3,630.24,429.17,0.6,1
24226,26,Female,0,self_employed,3,2974.96,0.49,0.49,0
24227,33,Male,0,salaried,2,12597.72,571.87,1000.44,0
24228,24,Male,0,self_employed,2,9834.05,0.66,714.94,0
24229,6,Female,0,student,2,5495.22,0.3,0.3,0
24230,36,Male,0,self_employed,3,1759.74,0.16,0.16,0
24231,37,Female,0,self_employed,2,2745.63,0.61,0.61,0
24232,69,Male,0,retired,3,1034.95,385.87,173.01,0
24233,90,Female,0,self_employed,3,1134.83,0.09,0.09,1
24234,90,Male,0,company,3,5658.14,0.29,571.71,0
24235,53,Male,0,salaried,2,306.94,15572.11,1429.26,0
24236,90,Male,0,retired,2,21989.38,0.51,5687.6,0
24237,44,Female,0,self_employed,2,129.3,0.09,0.09,1
24238,66,Female,0,self_employed,3,12583.02,0.4,0.4,0
24239,90,Male,0,self_employed,2,1597.25,0.1,0.1,0
24240,65,Male,0,retired,3,1911.66,0.59,286.93,0
24241,40,Male,0,salaried,1,6951.47,968.11,0.17,0
24242,54,Male,0,self_employed,3,2874.29,0.57,0.57,0
24243,60,Male,0,salaried,2,2887.81,0.36,0.36,0
24244,43,Female,0,self_employed,3,2530.86,643.01,0.16,0
24245,31,Female,0,self_employed,2,12363.22,0.4,0.4,0
24246,58,Female,0,self_employed,3,1744.59,47.84,47.94,0
24247,54,Female,0,salaried,3,2141.63,0.34,0.34,0
24248,61,Female,1,self_employed,2,9326.36,2221.49,0.01,0
24249,26,Male,0,self_employed,3,7663.56,4.61,0.34,1
24250,32,Female,0,self_employed,1,1973.24,0.61,0.61,0
24251,28,Male,0,self_employed,2,5873.01,0.69,0.69,0
24252,31,Male,1,self_employed,2,1099.7,0.43,4286.14,1
24253,56,Male,1,salaried,3,2042.28,623.61,0.26,0
24254,41,Male,0,self_employed,2,7076.01,5128.96,1957.53,0
24255,44,Female,0,self_employed,2,3322.58,0.23,0.23,0
24256,43,Male,0,self_employed,3,6611.09,0.36,0.36,0
24257,55,Male,0,salaried,2,3205.34,357.27,0.13,0
24258,24,Female,0,self_employed,2,7271.55,0.36,0.36,0
24259,22,Male,0,salaried,3,1930.42,0.66,11429.23,0
24260,40,Male,1,self_employed,2,427.09,41.92,2779.26,1
24261,59,Female,0,self_employed,3,3292.95,438.4,264.37,0
24262,35,Female,0,student,2,1429.87,0.19,0.19,0
24263,32,Male,0,student,2,4587.19,2922.23,10515.46,0
24264,56,Female,0,self_employed,2,2321.03,0.14,0.14,0
24265,37,Male,0,salaried,1,2482.11,0.09,0.09,0
24266,63,Female,0,self_employed,2,4281.0,0.6,0.6,0
24267,35,Male,1,salaried,2,3515.22,0.47,0.47,0
24268,90,Male,0,self_employed,2,4826.99,425.8,571.51,0
24269,74,Female,0,retired,3,141.57,107.76,0.51,1
24270,40,Male,0,self_employed,3,849.74,0.3,0.3,1
24271,18,Female,0,student,1,1632.08,0.31,0.31,0
24272,45,Male,0,self_employed,3,2423.63,429.03,0.46,0
24273,38,Female,0,student,3,6623.19,0.67,0.67,0
24274,36,Female,0,salaried,2,2153.06,0.53,0.53,0
24275,58,Male,0,self_employed,1,10125.32,0.14,0.14,0
24276,40,Female,0,self_employed,3,209.92,10.27,1600.01,1
24277,37,Female,0,salaried,1,4881.96,0.64,0.64,0
24278,33,Male,1,salaried,2,4357.74,1428.76,3552.04,0
24279,78,Female,0,self_employed,2,4299.89,332.67,0.19,0
24280,70,Female,0,self_employed,2,2188.41,0.01,0.01,0
24281,70,Male,0,self_employed,3,6177.94,543.26,0.4,0
24282,52,Male,0,self_employed,3,4425.54,0.1,0.1,0
24283,39,Male,0,salaried,3,3095.36,357.56,1071.84,1
24284,5,Male,0,student,2,2556.63,0.7,0.7,0
24285,23,Male,0,self_employed,3,2234.76,0.56,27.14,0
24286,36,Female,0,self_employed,3,3116.67,0.34,1143.2,0
24287,46,Male,0,self_employed,2,2704.48,14.74,53.31,0
24288,57,Male,0,self_employed,3,2480.68,0.39,0.39,0
24289,46,Male,0,self_employed,2,13993.36,0.37,0.37,0
24290,17,Male,0,student,3,3550.14,0.01,0.01,0
24291,36,Male,0,salaried,2,4045.2,0.1,0.1,1
24292,87,Male,0,retired,1,2043.44,0.57,0.57,1
24293,44,Female,0,self_employed,2,14653.18,10087.51,266.09,0
24294,42,Female,0,self_employed,2,6992.77,177.46,177.46,0
24295,32,Male,0,student,3,335.84,0.54,814.83,0
24296,30,Female,0,self_employed,3,3143.62,428.96,0.39,0
24297,72,Female,0,self_employed,2,1458.25,0.59,0.59,0
24298,57,Female,0,self_employed,2,2309.99,2857.71,2143.43,1
24299,32,Male,0,salaried,2,6069.17,185.83,185.83,0
24300,28,Male,0,salaried,1,29074.68,0.19,0.19,0
24301,55,Male,0,self_employed,1,54254.17,32857.4,11428.83,0
24302,45,Female,1,self_employed,3,1129.04,0.43,2857.57,0
24303,52,Male,0,salaried,3,3908.29,572.13,686.41,0
24304,51,Male,1,self_employed,3,22674.68,1845.9,2845.9,0
24305,39,Male,1,self_employed,2,11531.23,1183.16,1616.27,0
24306,45,Male,0,salaried,1,17166.94,6.09,78.91,1
24307,44,Female,0,self_employed,2,3401.32,0.29,1178.86,0
24308,30,Female,0,self_employed,2,12361.74,0.03,0.03,0
24309,15,Male,0,student,3,1334.34,0.19,0.19,0
24310,48,Male,0,salaried,3,413.18,1075.64,7184.87,0
24311,21,Male,0,student,1,8147.9,0.16,0.16,0
24312,57,Male,0,self_employed,3,1558.15,500.33,1064.61,0
24313,19,Female,0,student,3,3406.68,0.21,0.21,0
24314,63,Female,0,self_employed,3,1463.51,0.63,0.63,0
24315,45,Female,0,self_employed,1,1817.62,0.36,0.36,0
24316,35,Male,0,self_employed,3,8576.26,0.34,0.34,0
24317,42,Female,0,self_employed,1,11726.88,0.49,0.49,0
24318,59,Male,0,salaried,2,61335.33,0.01,0.01,0
24319,45,Male,0,salaried,3,3513.43,0.07,285.79,0
24320,59,Female,0,self_employed,3,3902.76,371.39,2856.4,0
24321,64,Female,0,self_employed,2,50655.86,129.94,20839.5,0
24322,90,Male,0,self_employed,1,20224.94,0.29,0.29,0
24323,46,Female,1,salaried,2,5595.47,0.33,14.61,0
24324,48,Female,0,self_employed,1,8478.34,0.36,0.36,0
24325,1,Female,0,student,1,8924.4,0.61,729.19,0
24326,78,Male,0,retired,2,5841.34,0.6,0.6,0
24327,42,Male,0,salaried,2,5927.64,1318.56,1289.04,0
24328,64,Female,0,retired,2,3330.02,0.06,0.06,1
24329,51,Male,0,self_employed,2,9608.39,1626.93,3597.14,0
24330,59,Female,0,self_employed,2,3585.38,1879.29,0.43,0
24331,90,Male,0,self_employed,1,1860.07,460.97,4032.75,0
24332,51,Male,1,self_employed,2,953.56,0.69,0.69,1
24333,90,Male,0,self_employed,1,2845.22,0.17,0.17,0
24334,42,Male,0,self_employed,3,1473.53,1286.04,1286.04,0
24335,53,Male,1,salaried,3,2496.22,123.14,123.14,0
24336,47,Female,0,self_employed,2,7718.72,286.3,0.59,0
24337,76,Male,0,retired,2,1629.97,0.21,0.21,0
24338,32,Female,0,salaried,2,4653.75,0.66,0.66,0
24339,56,Male,0,self_employed,2,4265.17,2338.69,0.53,0
24340,67,Female,0,self_employed,2,3226.64,0.63,215.77,0
24341,69,Male,0,retired,3,10667.65,296.26,3993.49,0
24342,45,Male,0,salaried,2,2325.74,0.29,1711.8,0
24343,55,Male,0,self_employed,3,7114.25,0.56,500.56,1
24344,69,Male,0,self_employed,3,3324.29,0.56,0.56,0
24345,26,Male,0,salaried,3,6628.29,71.49,71.49,0
24346,47,Male,0,self_employed,1,2259.05,429.01,429.01,0
24347,35,Male,0,salaried,2,4381.25,142.96,0.1,0
24348,21,Female,0,student,2,4018.72,693.36,429.07,0
24349,61,Male,0,self_employed,2,5279.59,12425.88,9802.7,1
24350,33,Female,0,self_employed,2,966.17,0.37,0.37,1
24351,52,Male,1,self_employed,3,1749.24,0.44,0.44,1
24352,60,Male,0,self_employed,3,3361.86,0.09,0.09,0
24353,25,Male,0,self_employed,2,16748.93,0.21,0.21,0
24354,40,Male,0,self_employed,3,2020.95,1464.26,16436.86,0
24355,34,Female,0,self_employed,3,1441.1,0.5,0.5,0
24356,44,Male,0,salaried,2,4756.93,0.33,2143.19,0
24357,41,Male,1,self_employed,3,6497.24,1857.8,357.8,0
24358,54,Male,0,self_employed,2,7621.59,32730.69,5314.54,0
24359,58,Male,0,salaried,2,1406.32,108339.01,1196.16,0
24360,63,Male,1,self_employed,1,1713.57,0.31,0.31,0
24361,36,Female,0,self_employed,2,1380.32,0.64,0.64,0
24362,32,Male,0,student,3,3846.02,0.49,86.2,0
24363,31,Female,0,self_employed,3,1701.5,0.01,0.01,1
24364,35,Female,0,self_employed,3,2916.13,0.59,0.59,0
24365,56,Male,0,salaried,2,6866.5,0.53,0.53,1
24366,73,Female,0,retired,2,3500.65,0.17,0.17,0
24367,43,Male,1,self_employed,3,1697.13,0.27,571.7,0
24368,35,Male,0,self_employed,3,5001.7,5819.91,429.23,0
24369,67,Female,0,self_employed,2,2731.32,1880.09,7143.5,1
24370,53,Female,0,self_employed,3,685.97,0.06,4318.37,1
24371,23,Male,0,student,2,4773.5,0.57,0.57,0
24372,55,Male,0,salaried,1,701.39,0.56,31.34,0
24373,63,Female,0,self_employed,2,4601.95,0.59,0.59,0
24374,73,Male,1,self_employed,2,3952.49,0.47,0.47,0
24375,54,Male,0,salaried,2,3633.21,1318.6,128.6,0
24376,43,Female,0,self_employed,1,17473.41,0.06,0.06,0
